time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),Action
46.243,46.243,46.243,46.243,46.243,Walk
46.257,46.257,46.257,46.257,46.257,Walk
46.264,46.264,46.264,46.264,46.264,Walk
46.274,46.274,46.274,46.274,46.274,Walk
46.294,46.294,46.294,46.294,46.294,Walk
46.296,46.296,46.296,46.296,46.296,Walk
46.321,46.321,46.321,46.321,46.321,Walk
46.323,46.323,46.323,46.323,46.323,Walk
46.326,46.326,46.326,46.326,46.326,Walk
46.334,46.334,46.334,46.334,46.334,Walk
46.344,46.344,46.344,46.344,46.344,Walk
46.356,46.356,46.356,46.356,46.356,Walk
46.365,46.365,46.365,46.365,46.365,Walk
46.374,46.374,46.374,46.374,46.374,Walk
46.386,46.386,46.386,46.386,46.386,Walk
46.398,46.398,46.398,46.398,46.398,Walk
46.422,46.422,46.422,46.422,46.422,Walk
46.424,46.424,46.424,46.424,46.424,Walk
46.426,46.426,46.426,46.426,46.426,Walk
46.433,46.433,46.433,46.433,46.433,Walk
46.447,46.447,46.447,46.447,46.447,Walk
46.454,46.454,46.454,46.454,46.454,Walk
46.467,46.467,46.467,46.467,46.467,Walk
46.474,46.474,46.474,46.474,46.474,Walk
46.484,46.484,46.484,46.484,46.484,Walk
46.496,46.496,46.496,46.496,46.496,Walk
46.503,46.503,46.503,46.503,46.503,Walk
46.525,46.525,46.525,46.525,46.525,Walk
46.527,46.527,46.527,46.527,46.527,Walk
46.536,46.536,46.536,46.536,46.536,Walk
46.544,46.544,46.544,46.544,46.544,Walk
46.556,46.556,46.556,46.556,46.556,Walk
46.566,46.566,46.566,46.566,46.566,Walk
46.573,46.573,46.573,46.573,46.573,Walk
46.595,46.595,46.595,46.595,46.595,Walk
46.597,46.597,46.597,46.597,46.597,Walk
46.598,46.598,46.598,46.598,46.598,Walk
46.624,46.624,46.624,46.624,46.624,Walk
46.626,46.626,46.626,46.626,46.626,Walk
46.627,46.627,46.627,46.627,46.627,Walk
46.636,46.636,46.636,46.636,46.636,Walk
46.644,46.644,46.644,46.644,46.644,Walk
46.658,46.658,46.658,46.658,46.658,Walk
46.66,46.66,46.66,46.66,46.66,Walk
46.663,46.663,46.663,46.663,46.663,Walk
46.676,46.676,46.676,46.676,46.676,Walk
46.683,46.683,46.683,46.683,46.683,Walk
46.696,46.696,46.696,46.696,46.696,Walk
46.74,46.74,46.74,46.74,46.74,Walk
46.742,46.742,46.742,46.742,46.742,Walk
46.744,46.744,46.744,46.744,46.744,Walk
46.746,46.746,46.746,46.746,46.746,Walk
46.747,46.747,46.747,46.747,46.747,Walk
46.757,46.757,46.757,46.757,46.757,Walk
46.765,46.765,46.765,46.765,46.765,Walk
46.777,46.777,46.777,46.777,46.777,Walk
46.783,46.783,46.783,46.783,46.783,Walk
46.8,46.8,46.8,46.8,46.8,Walk
46.807,46.807,46.807,46.807,46.807,Walk
46.845,46.845,46.845,46.845,46.845,Walk
46.846,46.846,46.846,46.846,46.846,Walk
46.848,46.848,46.848,46.848,46.848,Walk
46.849,46.849,46.849,46.849,46.849,Walk
46.857,46.857,46.857,46.857,46.857,Walk
46.865,46.865,46.865,46.865,46.865,Walk
46.875,46.875,46.875,46.875,46.875,Walk
46.886,46.886,46.886,46.886,46.886,Walk
46.896,46.896,46.896,46.896,46.896,Walk
46.926,46.926,46.926,46.926,46.926,Walk
46.927,46.927,46.927,46.927,46.927,Walk
46.927,46.927,46.927,46.927,46.927,Walk
46.933,46.933,46.933,46.933,46.933,Walk
46.948,46.948,46.948,46.948,46.948,Walk
46.953,46.953,46.953,46.953,46.953,Walk
46.966,46.966,46.966,46.966,46.966,Walk
46.975,46.975,46.975,46.975,46.975,Walk
46.985,46.985,46.985,46.985,46.985,Walk
46.997,46.997,46.997,46.997,46.997,Walk
47.003,47.003,47.003,47.003,47.003,Walk
47.031,47.031,47.031,47.031,47.031,Walk
47.034,47.034,47.034,47.034,47.034,Walk
47.034,47.034,47.034,47.034,47.034,Walk
47.036,47.036,47.036,47.036,47.036,Walk
47.045,47.045,47.045,47.045,47.045,Walk
47.055,47.055,47.055,47.055,47.055,Walk
47.068,47.068,47.068,47.068,47.068,Walk
47.075,47.075,47.075,47.075,47.075,Walk
47.089,47.089,47.089,47.089,47.089,Walk
47.115,47.115,47.115,47.115,47.115,Walk
47.117,47.117,47.117,47.117,47.117,Walk
47.118,47.118,47.118,47.118,47.118,Walk
47.138,47.138,47.138,47.138,47.138,Walk
47.141,47.141,47.141,47.141,47.141,Walk
47.143,47.143,47.143,47.143,47.143,Walk
47.158,47.158,47.158,47.158,47.158,Walk
47.165,47.165,47.165,47.165,47.165,Walk
47.176,47.176,47.176,47.176,47.176,Walk
47.183,47.183,47.183,47.183,47.183,Walk
47.197,47.197,47.197,47.197,47.197,Walk
47.205,47.205,47.205,47.205,47.205,Walk
47.231,47.231,47.231,47.231,47.231,Walk
47.232,47.232,47.232,47.232,47.232,Walk
47.235,47.235,47.235,47.235,47.235,Walk
47.247,47.247,47.247,47.247,47.247,Walk
47.254,47.254,47.254,47.254,47.254,Walk
47.267,47.267,47.267,47.267,47.267,Walk
47.276,47.276,47.276,47.276,47.276,Walk
47.287,47.287,47.287,47.287,47.287,Walk
47.306,47.306,47.306,47.306,47.306,Walk
47.307,47.307,47.307,47.307,47.307,Walk
47.315,47.315,47.315,47.315,47.315,Walk
47.332,47.332,47.332,47.332,47.332,Walk
47.335,47.335,47.335,47.335,47.335,Walk
47.346,47.346,47.346,47.346,47.346,Walk
47.358,47.358,47.358,47.358,47.358,Walk
47.365,47.365,47.365,47.365,47.365,Walk
47.375,47.375,47.375,47.375,47.375,Walk
47.387,47.387,47.387,47.387,47.387,Walk
47.404,47.404,47.404,47.404,47.404,Walk
47.444,47.444,47.444,47.444,47.444,Walk
47.446,47.446,47.446,47.446,47.446,Walk
47.447,47.447,47.447,47.447,47.447,Walk
47.448,47.448,47.448,47.448,47.448,Walk
47.449,47.449,47.449,47.449,47.449,Walk
47.454,47.454,47.454,47.454,47.454,Walk
47.468,47.468,47.468,47.468,47.468,Walk
47.476,47.476,47.476,47.476,47.476,Walk
47.485,47.485,47.485,47.485,47.485,Walk
47.498,47.498,47.498,47.498,47.498,Walk
47.506,47.506,47.506,47.506,47.506,Walk
47.516,47.516,47.516,47.516,47.516,Walk
47.526,47.526,47.526,47.526,47.526,Walk
47.547,47.547,47.547,47.547,47.547,Walk
47.549,47.549,47.549,47.549,47.549,Walk
47.556,47.556,47.556,47.556,47.556,Walk
47.567,47.567,47.567,47.567,47.567,Walk
47.574,47.574,47.574,47.574,47.574,Walk
47.588,47.588,47.588,47.588,47.588,Walk
47.6,47.6,47.6,47.6,47.6,Walk
47.609,47.609,47.609,47.609,47.609,Walk
47.629,47.629,47.629,47.629,47.629,Walk
47.63,47.63,47.63,47.63,47.63,Walk
47.638,47.638,47.638,47.638,47.638,Walk
47.644,47.644,47.644,47.644,47.644,Walk
47.657,47.657,47.657,47.657,47.657,Walk
47.665,47.665,47.665,47.665,47.665,Walk
47.678,47.678,47.678,47.678,47.678,Walk
47.684,47.684,47.684,47.684,47.684,Walk
47.697,47.697,47.697,47.697,47.697,Walk
47.706,47.706,47.706,47.706,47.706,Walk
47.717,47.717,47.717,47.717,47.717,Walk
47.73,47.73,47.73,47.73,47.73,Walk
47.751,47.751,47.751,47.751,47.751,Walk
47.753,47.753,47.753,47.753,47.753,Walk
47.754,47.754,47.754,47.754,47.754,Walk
47.767,47.767,47.767,47.767,47.767,Walk
47.776,47.776,47.776,47.776,47.776,Walk
47.787,47.787,47.787,47.787,47.787,Walk
47.804,47.804,47.804,47.804,47.804,Walk
47.806,47.806,47.806,47.806,47.806,Walk
47.833,47.833,47.833,47.833,47.833,Walk
47.835,47.835,47.835,47.835,47.835,Walk
47.837,47.837,47.837,47.837,47.837,Walk
47.846,47.846,47.846,47.846,47.846,Walk
47.857,47.857,47.857,47.857,47.857,Walk
47.866,47.866,47.866,47.866,47.866,Walk
47.877,47.877,47.877,47.877,47.877,Walk
47.887,47.887,47.887,47.887,47.887,Walk
47.901,47.901,47.901,47.901,47.901,Walk
47.914,47.914,47.914,47.914,47.914,Walk
47.932,47.932,47.932,47.932,47.932,Walk
47.934,47.934,47.934,47.934,47.934,Walk
47.938,47.938,47.938,47.938,47.938,Walk
47.946,47.946,47.946,47.946,47.946,Walk
47.956,47.956,47.956,47.956,47.956,Walk
47.968,47.968,47.968,47.968,47.968,Walk
47.976,47.976,47.976,47.976,47.976,Walk
47.986,47.986,47.986,47.986,47.986,Walk
48.003,48.003,48.003,48.003,48.003,Walk
48.007,48.007,48.007,48.007,48.007,Walk
48.029,48.029,48.029,48.029,48.029,Walk
48.031,48.031,48.031,48.031,48.031,Walk
48.038,48.038,48.038,48.038,48.038,Walk
48.047,48.047,48.047,48.047,48.047,Walk
48.056,48.056,48.056,48.056,48.056,Walk
48.067,48.067,48.067,48.067,48.067,Walk
48.077,48.077,48.077,48.077,48.077,Walk
48.086,48.086,48.086,48.086,48.086,Walk
48.106,48.106,48.106,48.106,48.106,Walk
48.109,48.109,48.109,48.109,48.109,Walk
48.132,48.132,48.132,48.132,48.132,Walk
48.134,48.134,48.134,48.134,48.134,Walk
48.138,48.138,48.138,48.138,48.138,Walk
48.145,48.145,48.145,48.145,48.145,Walk
48.157,48.157,48.157,48.157,48.157,Walk
48.166,48.166,48.166,48.166,48.166,Walk
48.179,48.179,48.179,48.179,48.179,Walk
48.185,48.185,48.185,48.185,48.185,Walk
48.204,48.204,48.204,48.204,48.204,Walk
48.214,48.214,48.214,48.214,48.214,Walk
48.218,48.218,48.218,48.218,48.218,Walk
48.226,48.226,48.226,48.226,48.226,Walk
48.238,48.238,48.238,48.238,48.238,Walk
48.248,48.248,48.248,48.248,48.248,Walk
48.254,48.254,48.254,48.254,48.254,Walk
48.267,48.267,48.267,48.267,48.267,Walk
48.276,48.276,48.276,48.276,48.276,Walk
48.288,48.288,48.288,48.288,48.288,Walk
48.31,48.31,48.31,48.31,48.31,Walk
48.313,48.313,48.313,48.313,48.313,Walk
48.317,48.317,48.317,48.317,48.317,Walk
48.324,48.324,48.324,48.324,48.324,Walk
48.345,48.345,48.345,48.345,48.345,Walk
48.347,48.347,48.347,48.347,48.347,Walk
48.358,48.358,48.358,48.358,48.358,Walk
48.367,48.367,48.367,48.367,48.367,Walk
48.376,48.376,48.376,48.376,48.376,Walk
48.387,48.387,48.387,48.387,48.387,Walk
48.395,48.395,48.395,48.395,48.395,Walk
48.409,48.409,48.409,48.409,48.409,Walk
48.434,48.434,48.434,48.434,48.434,Walk
48.435,48.435,48.435,48.435,48.435,Walk
48.436,48.436,48.436,48.436,48.436,Walk
48.449,48.449,48.449,48.449,48.449,Walk
48.456,48.456,48.456,48.456,48.456,Walk
48.468,48.468,48.468,48.468,48.468,Walk
48.477,48.477,48.477,48.477,48.477,Walk
48.486,48.486,48.486,48.486,48.486,Walk
48.508,48.508,48.508,48.508,48.508,Walk
48.509,48.509,48.509,48.509,48.509,Walk
48.577,48.577,48.577,48.577,48.577,Walk
48.579,48.579,48.579,48.579,48.579,Walk
48.58,48.58,48.58,48.58,48.58,Walk
48.581,48.581,48.581,48.581,48.581,Walk
48.582,48.582,48.582,48.582,48.582,Walk
48.583,48.583,48.583,48.583,48.583,Walk
48.584,48.584,48.584,48.584,48.584,Walk
48.591,48.591,48.591,48.591,48.591,Walk
48.597,48.597,48.597,48.597,48.597,Walk
48.608,48.608,48.608,48.608,48.608,Walk
48.633,48.633,48.633,48.633,48.633,Walk
48.635,48.635,48.635,48.635,48.635,Walk
48.638,48.638,48.638,48.638,48.638,Walk
48.648,48.648,48.648,48.648,48.648,Walk
48.657,48.657,48.657,48.657,48.657,Walk
48.666,48.666,48.666,48.666,48.666,Walk
48.678,48.678,48.678,48.678,48.678,Walk
48.685,48.685,48.685,48.685,48.685,Walk
48.708,48.708,48.708,48.708,48.708,Walk
48.709,48.709,48.709,48.709,48.709,Walk
48.71,48.71,48.71,48.71,48.71,Walk
48.742,48.742,48.742,48.742,48.742,Walk
48.743,48.743,48.743,48.743,48.743,Walk
48.744,48.744,48.744,48.744,48.744,Walk
48.751,48.751,48.751,48.751,48.751,Walk
48.755,48.755,48.755,48.755,48.755,Walk
48.768,48.768,48.768,48.768,48.768,Walk
48.777,48.777,48.777,48.777,48.777,Walk
48.788,48.788,48.788,48.788,48.788,Walk
48.797,48.797,48.797,48.797,48.797,Walk
48.808,48.808,48.808,48.808,48.808,Walk
48.839,48.839,48.839,48.839,48.839,Walk
48.84,48.84,48.84,48.84,48.84,Walk
48.841,48.841,48.841,48.841,48.841,Walk
48.845,48.845,48.845,48.845,48.845,Walk
48.858,48.858,48.858,48.858,48.858,Walk
48.867,48.867,48.867,48.867,48.867,Walk
48.876,48.876,48.876,48.876,48.876,Walk
48.889,48.889,48.889,48.889,48.889,Walk
48.895,48.895,48.895,48.895,48.895,Walk
48.911,48.911,48.911,48.911,48.911,Walk
48.912,48.912,48.912,48.912,48.912,Walk
48.933,48.933,48.933,48.933,48.933,Walk
48.934,48.934,48.934,48.934,48.934,Walk
48.936,48.936,48.936,48.936,48.936,Walk
48.951,48.951,48.951,48.951,48.951,Walk
48.956,48.956,48.956,48.956,48.956,Walk
48.968,48.968,48.968,48.968,48.968,Walk
48.977,48.977,48.977,48.977,48.977,Walk
48.987,48.987,48.987,48.987,48.987,Walk
49.008,49.008,49.008,49.008,49.008,NONE
49.01,49.01,49.01,49.01,49.01,NONE
49.037,49.037,49.037,49.037,49.037,NONE
49.039,49.039,49.039,49.039,49.039,NONE
49.04,49.04,49.04,49.04,49.04,NONE
49.047,49.047,49.047,49.047,49.047,NONE
49.057,49.057,49.057,49.057,49.057,NONE
49.069,49.069,49.069,49.069,49.069,NONE
49.076,49.076,49.076,49.076,49.076,NONE
49.091,49.091,49.091,49.091,49.091,NONE
49.092,49.092,49.092,49.092,49.092,NONE
49.095,49.095,49.095,49.095,49.095,NONE
49.116,49.116,49.116,49.116,49.116,NONE
49.118,49.118,49.118,49.118,49.118,NONE
49.128,49.128,49.128,49.128,49.128,NONE
49.143,49.143,49.143,49.143,49.143,NONE
49.145,49.145,49.145,49.145,49.145,NONE
49.161,49.161,49.161,49.161,49.161,NONE
49.162,49.162,49.162,49.162,49.162,NONE
49.168,49.168,49.168,49.168,49.168,NONE
49.178,49.178,49.178,49.178,49.178,NONE
49.186,49.186,49.186,49.186,49.186,NONE
49.21,49.21,49.21,49.21,49.21,NONE
49.212,49.212,49.212,49.212,49.212,NONE
49.252,49.252,49.252,49.252,49.252,NONE
