time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),Action
22.751,22.751,22.751,22.751,22.751,Pushup
22.752,22.752,22.752,22.752,22.752,Pushup
22.752,22.752,22.752,22.752,22.752,Pushup
22.753,22.753,22.753,22.753,22.753,Pushup
22.753,22.753,22.753,22.753,22.753,Pushup
22.756,22.756,22.756,22.756,22.756,Pushup
22.765,22.765,22.765,22.765,22.765,Pushup
22.83,22.83,22.83,22.83,22.83,Pushup
22.831,22.831,22.831,22.831,22.831,Pushup
22.832,22.832,22.832,22.832,22.832,Pushup
22.833,22.833,22.833,22.833,22.833,Pushup
22.834,22.834,22.834,22.834,22.834,Pushup
22.835,22.835,22.835,22.835,22.835,Pushup
22.836,22.836,22.836,22.836,22.836,Pushup
22.845,22.845,22.845,22.845,22.845,Pushup
22.854,22.854,22.854,22.854,22.854,Pushup
22.865,22.865,22.865,22.865,22.865,Pushup
22.94,22.94,22.94,22.94,22.94,Pushup
22.941,22.941,22.941,22.941,22.941,Pushup
22.942,22.942,22.942,22.942,22.942,Pushup
22.942,22.942,22.942,22.942,22.942,Pushup
22.943,22.943,22.943,22.943,22.943,Pushup
22.943,22.943,22.943,22.943,22.943,Pushup
22.943,22.943,22.943,22.943,22.943,Pushup
22.945,22.945,22.945,22.945,22.945,Pushup
22.954,22.954,22.954,22.954,22.954,Pushup
22.966,22.966,22.966,22.966,22.966,Pushup
22.983,22.983,22.983,22.983,22.983,Pushup
22.987,22.987,22.987,22.987,22.987,Pushup
23.069,23.069,23.069,23.069,23.069,Pushup
23.071,23.071,23.071,23.071,23.071,Pushup
23.072,23.072,23.072,23.072,23.072,Pushup
23.073,23.073,23.073,23.073,23.073,Pushup
23.074,23.074,23.074,23.074,23.074,Pushup
23.075,23.075,23.075,23.075,23.075,Pushup
23.075,23.075,23.075,23.075,23.075,Pushup
23.076,23.076,23.076,23.076,23.076,Pushup
23.077,23.077,23.077,23.077,23.077,Pushup
23.086,23.086,23.086,23.086,23.086,Pushup
23.1,23.1,23.1,23.1,23.1,Pushup
23.106,23.106,23.106,23.106,23.106,Pushup
23.194,23.194,23.194,23.194,23.194,Pushup
23.196,23.196,23.196,23.196,23.196,Pushup
23.197,23.197,23.197,23.197,23.197,Pushup
23.198,23.198,23.198,23.198,23.198,Pushup
23.199,23.199,23.199,23.199,23.199,Pushup
23.2,23.2,23.2,23.2,23.2,Pushup
23.201,23.201,23.201,23.201,23.201,Pushup
23.201,23.201,23.201,23.201,23.201,Pushup
23.202,23.202,23.202,23.202,23.202,Pushup
23.204,23.204,23.204,23.204,23.204,Pushup
23.215,23.215,23.215,23.215,23.215,Pushup
23.225,23.225,23.225,23.225,23.225,Pushup
23.235,23.235,23.235,23.235,23.235,Pushup
23.305,23.305,23.305,23.305,23.305,Pushup
23.306,23.306,23.306,23.306,23.306,Pushup
23.307,23.307,23.307,23.307,23.307,Pushup
23.308,23.308,23.308,23.308,23.308,Pushup
23.31,23.31,23.31,23.31,23.31,Pushup
23.311,23.311,23.311,23.311,23.311,Pushup
23.312,23.312,23.312,23.312,23.312,Pushup
23.377,23.377,23.377,23.377,23.377,Pushup
23.378,23.378,23.378,23.378,23.378,Pushup
23.379,23.379,23.379,23.379,23.379,Pushup
23.38,23.38,23.38,23.38,23.38,Pushup
23.38,23.38,23.38,23.38,23.38,Pushup
23.381,23.381,23.381,23.381,23.381,Pushup
23.381,23.381,23.381,23.381,23.381,Pushup
23.384,23.384,23.384,23.384,23.384,Pushup
23.394,23.394,23.394,23.394,23.394,Pushup
23.404,23.404,23.404,23.404,23.404,Pushup
23.416,23.416,23.416,23.416,23.416,Pushup
23.488,23.488,23.488,23.488,23.488,Pushup
23.49,23.49,23.49,23.49,23.49,Pushup
23.49,23.49,23.49,23.49,23.49,Pushup
23.491,23.491,23.491,23.491,23.491,Pushup
23.492,23.492,23.492,23.492,23.492,Pushup
