time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),Action
10.511,0.7655,-0.438,-1.1302,1.4340000000000002,Walking
10.532,0.2764,-1.1568,-1.1559,1.659,Walking
10.533,-0.2482,-1.5829,-1.0897,1.9380000000000002,Walking
10.54,-0.5532,-1.8171,-1.1404,2.2159999999999997,Walking
10.553,-1.2156,-1.7678,-1.0183,2.375,Walking
10.558,-1.4624,-1.6029,-1.0152,2.396,Walking
10.573,-1.6411,-1.8387,-0.8159,2.596,Walking
10.574,-1.6411,-1.8387,-0.8159,2.596,Walking
10.579,-1.3729,-1.6725,-0.7546,2.292,Walking
10.592,-0.8535,-1.329,-1.0072,1.8730000000000002,Walking
10.609,-0.4507,-1.1991,-0.9533,1.597,Walking
10.615,-0.1118,-1.1178,-0.6048,1.276,Walking
10.662,0.1508,-1.0623,-0.4172,1.151,Walking
10.665,0.2416,-0.9615,-0.3494,1.051,Walking
10.666,0.1827,-0.8037,-0.2155,0.852,Walking
10.668,0.1827,-0.8037,-0.2155,0.852,Walking
10.67,0.0854,-0.5916,-0.0604,0.601,Walking
10.671,-0.0432,-0.1788,0.0746,0.198,Walking
10.672,-0.1218,0.3057,0.0416,0.332,Walking
10.68,-0.1828,0.5892,0.0955,0.624,Walking
10.692,-0.1789,0.7544,0.0569,0.777,Walking
10.698,-0.0266,0.7496,-0.1477,0.764,Walking
10.722,0.0158,0.7761,-0.3011,0.833,Walking
10.723,0.0158,0.7761,-0.3011,0.833,Walking
10.724,-0.0677,0.682,-0.4779,0.835,Walking
10.731,-0.0324,0.4974,-0.5169,0.718,Walking
10.739,-0.0889,0.3172,-0.5741,0.662,Walking
10.753,-0.1175,0.1745,-0.3967,0.449,Walking
10.758,-0.0645,0.1799,-0.6145,0.644,Walking
10.772,-0.0001,0.0914,-0.655,0.6609999999999999,Walking
10.78,0.1342,-0.1962,-0.6098,0.654,Walking
10.79,0.3564,-0.498,-0.6561,0.897,Walking
10.811,0.358,-0.7788,-0.8515,1.208,Walking
10.813,0.3083,-1.0225,-0.8653,1.375,Walking
10.836,0.5051,-1.4562,-0.7122,1.6980000000000002,Walking
10.837,0.1501,-2.2406,-0.4106,2.283,Walking
10.842,0.6978,-2.5329,-0.2241,2.637,Walking
10.851,0.8345,-2.7883,-0.3395,2.93,Walking
10.86,0.6299,-2.8763,-0.3402,2.964,Walking
10.87,0.568,-3.0118,-0.1665,3.069,Walking
10.881,0.2736,-2.9754,0.3935,3.014,Walking
10.891,0.0238,-2.5724,0.8829,2.72,Walking
10.915,-0.4227,-2.0824,1.3037,2.4930000000000003,Walking
10.918,-0.2941,-1.2877,1.7221,2.17,Walking
10.923,-0.8035,-0.9321,1.5837,2.006,Walking
10.931,-1.3838,-0.4714,1.7566,2.285,Walking
10.942,-2.1914,-0.2745,2.615,3.423,Walking
10.955,-2.8954,0.2457,3.776,4.765,Walking
10.96,-2.9372,1.2416,4.4463,5.472,Walking
10.973,-2.707,2.3873,3.953,5.353,Walking
10.978,-2.227,3.1414,3.3083,5.077,Walking
10.992,-1.6413,3.3857,2.1315,4.324,Walking
11.014,-1.1772,3.1416,1.1313,3.5410000000000004,Walking
11.015,-0.4595,2.9021,0.4526,2.9730000000000003,Walking
11.04,0.0709,2.6514,0.0647,2.653,Walking
11.041,0.2957,2.3162,0.0668,2.336,Walking
11.042,0.2645,1.7623,0.2641,1.8019999999999998,Walking
11.053,-0.0145,1.4043,0.2545,1.4269999999999998,Walking
11.062,-0.2889,0.9534,0.2577,1.0290000000000001,Walking
11.071,-0.4628,0.5081,0.4587,0.826,Walking
11.081,-0.3483,0.201,0.5572,0.687,Walking
11.091,-0.1825,0.0552,0.3388,0.389,Walking
11.121,0.4321,-0.0826,-0.1072,0.45299999999999996,Walking
11.126,0.8255,-0.1163,-0.0693,0.8370000000000001,Walking
11.127,1.1827,-0.1953,0.0802,1.2009999999999998,Walking
11.129,1.5669,-0.3222,0.0791,1.6019999999999999,Walking
11.159,1.7232,-0.5714,0.2663,1.835,Walking
11.16,1.7232,-0.5714,0.2663,1.835,Walking
11.163,1.7987,-0.8271,0.6831,2.094,Walking
11.164,1.8233,-0.898,1.1201,2.3209999999999997,Walking
11.174,1.5369,-0.9172,1.3932,2.2680000000000002,Walking
11.181,1.2728,-0.8974,1.4849,2.1519999999999997,Walking
11.193,0.9877,-0.8972,1.5667,2.0580000000000003,Walking
11.198,0.9635,-0.9126,1.538,2.031,Walking
11.214,0.9255,-0.608,1.0825,1.5490000000000002,Walking
11.215,0.9255,-0.608,1.0825,1.5490000000000002,Walking
11.245,0.834,-0.4433,0.5955,1.117,Walking
11.246,0.809,-0.2334,0.2696,0.884,Walking
11.247,0.7038,-0.0414,0.1755,0.727,Walking
11.251,0.6999,0.0117,-0.0271,0.701,Walking
11.263,0.6067,-0.0535,-0.1778,0.634,Walking
11.268,0.6989,-0.0261,-0.1615,0.718,Walking
11.283,0.5959,0.1288,-0.0264,0.61,Walking
11.291,0.5155,0.2446,-0.042,0.5720000000000001,Walking
11.31,0.4606,0.0536,-0.0155,0.46399999999999997,Walking
11.311,0.4436,-0.1209,0.1821,0.495,Walking
11.348,0.5027,-0.3063,0.1548,0.609,Walking
11.349,0.5416,-0.4544,0.137,0.72,Walking
11.35,0.6876,-0.6564,0.2203,0.976,Walking
11.357,1.0361,-0.8051,0.2858,1.3430000000000002,Walking
11.361,0.7929,-1.0088,0.3013,1.318,Walking
11.37,0.7763,-0.8723,0.1628,1.179,Walking
11.381,1.3507,-0.8723,0.2467,1.6269999999999998,Walking
11.394,1.1801,-0.7088,0.5201,1.472,Walking
11.4,1.167,-0.241,0.6479,1.3559999999999999,Walking
11.413,0.8536,0.9425,1.174,1.7309999999999999,Walking
11.448,0.5778,2.5672,1.3689,2.966,Walking
11.449,0.0162,3.6799,-0.1076,3.681,Walking
11.45,-0.2947,3.3712,-2.018,3.94,Walking
11.458,-0.2428,2.0292,-3.0776,3.694,Walking
11.461,-0.0016,1.1473,-3.0392,3.2489999999999997,Walking
11.473,0.0964,0.6338,-2.978,3.0460000000000003,Walking
11.479,0.0246,-0.3335,-2.5875,2.609,Walking
11.493,-0.187,-1.5008,-2.1149,2.6,Walking
11.501,-0.2321,-2.1308,-1.5013,2.617,Walking
11.511,-0.342,-2.2191,-0.6324,2.333,Walking
11.536,-0.2765,-1.9906,0.3628,2.042,Walking
11.537,-0.3429,-1.8015,1.1173,2.147,Walking
11.541,-0.2682,-2.0004,1.4677,2.496,Walking
11.554,-0.0403,-2.3335,1.4511,2.748,Walking
11.559,0.3604,-2.0898,1.1977,2.436,Walking
11.575,0.4155,-1.2215,0.5989,1.422,Walking
11.576,0.4155,-1.2215,0.5989,1.422,Walking
11.58,0.0974,-0.3037,0.1215,0.341,Walking
11.593,-0.2407,0.2362,-0.0024,0.337,Walking
11.601,-0.473,0.7768,-0.134,0.919,Walking
11.615,-0.6168,1.1643,-0.3444,1.3619999999999999,Walking
11.62,-0.7438,1.4141,-0.8513,1.81,Walking
11.639,-0.9421,1.3158,-1.008,1.9069999999999998,Walking
11.641,-1.022,1.1464,-1.1333,1.909,Walking
11.651,-1.2324,0.4706,-0.9592,1.631,Walking
11.663,-0.9781,0.1087,-0.8103,1.275,Walking
11.671,-0.712,-0.212,-0.4591,0.873,Walking
11.681,-0.5766,-0.4322,-0.1074,0.7290000000000001,Walking
11.694,-0.445,-0.5923,0.2736,0.79,Walking
11.699,-0.2952,-0.7352,0.4668,0.92,Walking
11.722,-0.1944,-0.7919,0.5804,1.001,Walking
11.723,-0.1944,-0.7919,0.5804,1.001,Walking
11.724,-0.1054,-0.7711,0.6202,0.995,Walking
11.733,-0.0906,-0.7264,0.5191,0.897,Walking
11.742,-0.1751,-0.6198,0.556,0.851,Walking
11.751,-0.2681,-0.4699,0.4622,0.7120000000000001,Walking
11.763,-0.3411,-0.3282,0.2797,0.55,Walking
11.77,-0.4504,-0.1646,-0.0359,0.48100000000000004,Walking
11.785,-0.5545,-0.0207,-0.0264,0.555,Walking
11.789,-0.5545,-0.0207,-0.0264,0.555,Walking
11.791,-0.6746,0.1058,-0.0194,0.6829999999999999,Walking
11.803,-0.682,0.1585,-0.071,0.7040000000000001,Walking
11.81,-0.6328,0.1705,-0.0876,0.6609999999999999,Walking
11.829,-0.4986,0.1847,-0.0906,0.539,Walking
11.833,-0.3431,0.1427,0.0188,0.37200000000000005,Walking
11.859,-0.1309,0.0328,0.0801,0.157,Walking
11.861,-0.0987,-0.092,0.0376,0.14,Walking
11.861,-0.0987,-0.092,0.0376,0.14,Walking
11.862,-0.0074,-0.1813,0.178,0.254,Walking
11.871,-0.0314,-0.2517,0.133,0.28600000000000003,Walking
11.882,-0.0933,-0.3076,0.0774,0.331,Walking
11.891,-0.1272,-0.3061,0.0381,0.33399999999999996,Walking
11.916,-0.1469,-0.303,-0.102,0.35200000000000004,Walking
11.917,-0.0731,-0.2835,-0.2007,0.355,Walking
11.95,-0.053,-0.2801,-0.2042,0.35100000000000003,Walking
11.951,0.0302,-0.3739,-0.0273,0.376,Walking
11.952,0.1515,-0.3432,0.0932,0.387,Walking
11.955,0.1088,-0.3703,0.165,0.42,Walking
11.962,0.1452,-0.5502,0.2585,0.625,Walking
11.974,0.143,-0.6223,0.2275,0.6779999999999999,Walking
11.979,0.1857,-0.608,0.0189,0.636,Walking
11.994,0.2371,-0.4987,-0.1475,0.5720000000000001,Walking
12.001,0.2043,-0.334,-0.095,0.40299999999999997,Squat
12.014,0.1573,-0.2315,-0.0811,0.29100000000000004,Squat
12.047,0.0919,-0.1193,-0.1272,0.19699999999999998,Squat
12.048,0.0547,-0.1307,-0.0125,0.142,Squat
12.049,-0.1655,-0.1414,0.0177,0.218,Squat
12.055,-0.1988,-0.0944,0.009,0.22,Squat
12.06,-0.2246,-0.1753,-0.1283,0.312,Squat
12.075,-0.1247,-0.2133,-0.145,0.287,Squat
12.076,-0.1247,-0.2133,-0.145,0.287,Squat
12.081,0.0185,-0.1135,-0.1812,0.215,Squat
12.092,0.2419,0.0569,-0.3188,0.40399999999999997,Squat
12.102,0.3103,0.1408,-0.2708,0.435,Squat
12.117,0.3348,0.3299,-0.2746,0.544,Squat
12.145,0.3943,0.3226,-0.2408,0.564,Squat
12.146,0.2666,0.0298,-0.3183,0.41600000000000004,Squat
12.147,0.1211,-0.2255,-0.3746,0.45399999999999996,Squat
12.147,0.1211,-0.2255,-0.3746,0.45399999999999996,Squat
12.151,0.0244,-0.5909,-0.501,0.775,Squat
12.162,-0.1382,-0.4276,0.0168,0.45,Squat
12.175,0.1238,-0.3477,0.0591,0.374,Squat
12.182,0.4366,0.2515,-0.1324,0.521,Squat
12.194,0.2457,1.2556,-0.4996,1.374,Squat
12.203,0.4616,1.1894,-0.2407,1.298,Squat
12.213,0.934,1.7692,-1.0007,2.237,Squat
12.248,0.0764,1.258,-0.8819,1.538,Squat
12.249,-0.7156,2.7278,-1.1388,3.0410000000000004,Squat
12.25,-1.2035,3.2022,-0.7099,3.4939999999999998,Squat
12.251,-1.8703,2.8169,0.192,3.387,Squat
12.264,-1.6632,2.0267,0.8466,2.755,Squat
12.269,-1.9333,0.867,2.2323,3.0780000000000003,Squat
12.284,-1.8527,-0.0343,1.7598,2.556,Squat
12.292,-1.6301,-0.3333,0.3996,1.7109999999999999,Squat
12.303,-1.0841,-1.0561,-0.1353,1.52,Squat
12.312,-0.2173,-2.6763,-0.769,2.793,Squat
12.344,-0.0184,-2.5948,-0.8829,2.741,Squat
12.345,1.2339,-5.5276,-0.796,5.718999999999999,Squat
12.347,2.2488,-7.1447,-2.1937,7.805,Squat
12.353,2.1798,-8.0759,-0.9972,8.424,Squat
12.362,2.1411,-9.0246,-1.4038,9.381,Squat
12.373,2.806,-9.2482,-1.7837,9.828,Squat
12.383,3.4568,-8.8247,-2.2033,9.73,Squat
12.394,3.6256,-8.536,-1.4002,9.379,Squat
12.404,3.1835,-6.9135,-0.9538,7.671,Squat
12.413,2.5553,-4.7707,-0.6454,5.45,Squat
12.422,2.3758,-2.6956,-1.3749,3.847,Squat
12.435,2.087,-1.3331,-1.4854,2.888,Squat
12.464,2.0977,-0.3593,-1.4349,2.5669999999999997,Squat
12.466,2.0358,-0.121,-1.1123,2.323,Squat
12.467,1.876,-0.2432,-0.7332,2.029,Squat
12.475,1.4453,-1.0132,-0.8213,1.9469999999999998,Squat
12.48,1.1643,-1.129,-1.08,1.9480000000000002,Squat
12.496,0.8859,-1.2364,-1.2452,1.966,Squat
12.497,0.8859,-1.2364,-1.2452,1.966,Squat
12.501,1.0367,-1.6986,-1.3936,2.4290000000000003,Squat
12.514,0.9703,-2.4581,-1.3846,2.983,Squat
12.523,1.0803,-3.3354,-1.5219,3.822,Squat
12.548,1.2322,-4.0125,-1.5366,4.47,Squat
12.55,1.3143,-4.5387,-1.281,4.896,Squat
12.554,1.4709,-4.8536,-1.3835,5.257000000000001,Squat
12.562,1.7428,-4.8418,-1.1301,5.269,Squat
12.572,1.3843,-5.1812,-0.1563,5.365,Squat
12.582,0.9872,-5.2972,1.236,5.528,Squat
12.593,0.9768,-5.1656,2.5826,5.857,Squat
12.602,1.373,-5.0536,3.1945,6.1339999999999995,Squat
12.615,2.1027,-4.3872,5.0243,6.994,Squat
12.65,2.1388,-3.1052,5.5012,6.669,Squat
12.651,2.3347,-1.4628,4.9204,5.638999999999999,Squat
12.652,2.2167,0.1653,4.1767,4.731,Squat
12.653,2.2167,0.1653,4.1767,4.731,Squat
12.654,1.7509,1.1964,3.7063,4.27,Squat
12.663,1.3909,2.136,2.6001,3.641,Squat
12.672,1.4769,3.2616,2.2033,4.204,Squat
12.682,1.1821,3.4034,1.751,4.006,Squat
12.695,1.2838,3.2667,0.1913,3.515,Squat
12.7,2.1304,3.4099,0.2108,4.026,Squat
12.718,2.8645,3.2408,-0.4984,4.354,Squat
12.72,2.8645,3.2408,-0.4984,4.354,Squat
12.721,3.3138,2.4844,-0.9757,4.255,Squat
12.754,3.6163,-0.5323,-3.1518,4.8260000000000005,Squat
12.755,3.5774,-0.4805,-3.2387,4.849,Squat
12.757,3.689,-2.6559,-6.4182,7.865,Squat
12.765,4.0031,-2.5999,-6.6902,8.218,Squat
12.77,3.8404,-3.0526,-6.1853,7.895,Squat
12.784,3.6361,-3.1739,-5.6312,7.417000000000001,Squat
12.792,2.8647,-3.6232,-5.5962,7.256,Squat
12.803,3.0343,-3.4189,-5.0789,6.832999999999999,Squat
12.813,2.8501,-2.7465,-4.3683,5.895,Squat
12.822,1.8096,-2.0544,-3.4386,4.395,Squat
12.835,1.5595,-1.1136,-2.375,3.052,Squat
12.84,0.8805,-0.333,-2.2544,2.443,Squat
12.867,-0.0419,1.1992,-2.3642,2.6510000000000002,Squat
12.868,-0.7633,2.3119,-0.9585,2.617,Squat
12.873,-1.5991,3.3073,0.2047,3.679,Squat
12.882,-2.1031,3.31,1.0738,4.066,Squat
12.893,-1.9952,3.178,1.5878,4.075,Squat
12.904,-1.683,2.4709,0.8836,3.1180000000000003,Squat
12.916,-1.1041,1.3293,0.7543,1.885,Squat
12.922,-0.4427,0.1477,0.6554,0.805,Squat
12.947,-0.3146,-1.2413,-0.0105,1.281,Squat
12.948,-0.301,-1.371,-1.7067,2.21,Squat
12.954,-1.0807,-2.2769,-1.2032,2.793,Squat
12.963,-1.2046,-0.99,-0.0243,1.5590000000000002,Squat
12.977,-1.694,-0.4645,0.9988,2.021,Squat
12.98,-2.3649,-0.4461,0.6604,2.496,Squat
12.995,-2.1895,-0.156,1.9536,2.938,Squat
13.003,-1.2285,-0.428,2.0939,2.465,Squat
13.014,-1.2569,-0.2008,1.7193,2.1390000000000002,Squat
13.021,-0.7202,0.35,1.6856,1.8659999999999999,Squat
13.036,-0.8271,0.224,1.5842,1.801,Squat
13.066,-0.846,0.0969,1.9114,2.093,Squat
13.067,-1.003,0.1269,1.4149,1.739,Squat
13.068,-0.766,0.283,0.7647,1.119,Squat
13.072,-0.7155,0.3979,1.2712,1.5119999999999998,Squat
13.084,-0.775,0.3195,2.0828,2.245,Squat
13.092,-0.9022,0.3994,2.7692,2.94,Squat
13.104,-0.8567,0.5012,3.0225,3.181,Squat
13.12,-0.9147,0.2911,2.8046,2.964,Squat
13.125,-0.8067,0.2139,2.3585,2.502,Squat
13.177,-0.5545,0.2493,2.4016,2.477,Squat
13.18,-0.5988,0.6011,2.5709,2.707,Squat
13.182,-0.5988,0.6011,2.5709,2.707,Squat
13.184,-0.976,1.1274,2.7642,3.141,Squat
13.187,-1.4523,1.2492,3.8516,4.302,Squat
13.189,-1.9915,1.1098,4.7284,5.249,Squat
13.193,-1.7883,3.2026,5.8092,6.87,Squat
13.195,-0.485,7.0647,12.1572,14.069,Squat
13.205,-1.0895,1.6882,10.563,10.752,Squat
13.217,-3.2139,-1.7344,6.7003,7.631,Squat
13.224,-3.7393,-1.5203,4.6694,6.172000000000001,Squat
13.257,-4.3113,0.0923,3.8568,5.785,Squat
13.259,-5.082,1.4253,3.4796,6.322,Squat
13.26,-5.1098,2.8711,3.6699,6.915,Squat
13.266,-4.7914,4.2977,4.3536,7.771,Squat
13.271,-4.4742,4.8416,4.018,7.72,Squat
13.286,-3.9898,5.1872,3.5611,7.45,Squat
13.287,-3.9898,5.1872,3.5611,7.45,Squat
13.292,-3.1675,5.5823,3.9033,7.5120000000000005,Squat
13.304,-3.3524,4.2414,3.687,6.544,Squat
13.325,-3.4021,3.3562,3.8423,6.132000000000001,Squat
13.328,-3.5212,2.7152,3.2525,5.5089999999999995,Squat
13.336,-3.4945,2.4843,2.6468,5.039,Squat
13.355,-3.1401,2.5418,2.5623,4.784,Squat
13.356,-2.7537,2.5221,2.7139,4.6160000000000005,Squat
13.364,-2.2761,2.1053,3.4008,4.602,Squat
13.374,-1.8225,1.6549,3.0027,3.883,Squat
13.383,-1.257,1.4045,3.2212,3.7319999999999998,Squat
13.396,-0.6197,1.1822,3.7842,4.013,Squat
13.402,-0.4248,0.9607,3.9752,4.112,Squat
13.415,-0.4,0.7922,3.4257,3.5389999999999997,Squat
13.423,-0.9571,0.9139,3.0827,3.355,Squat
13.434,-1.6329,0.9479,3.3285,3.827,Squat
13.447,-2.283,0.6821,3.4979,4.232,Squat
13.47,-2.5991,0.8273,3.3852,4.3469999999999995,Squat
13.471,-2.4925,0.7852,3.1976,4.13,Squat
13.476,-2.3115,0.9331,2.7748,3.73,Squat
13.482,-1.8663,1.0328,2.287,3.127,Squat
13.496,-1.553,1.1088,2.0627,2.81,Squat
13.503,-1.4925,1.5138,1.7216,2.736,Squat
13.513,-1.8368,2.0128,1.9436,3.347,Squat
13.524,-2.3555,2.0902,2.4294,3.977,Squat
13.534,-2.3945,1.6431,2.7334,3.988,Squat
13.543,-1.9945,1.4114,2.4697,3.4739999999999998,Squat
13.578,-1.4973,1.2489,1.9808,2.779,Squat
13.58,-0.8437,1.0773,1.5251,2.049,Squat
13.58,-0.0444,1.2992,1.0957,1.7,Squat
13.583,0.2156,1.388,1.3058,1.9180000000000001,Squat
13.596,0.0603,1.3059,2.0645,2.444,Squat
13.603,-0.1893,1.1665,2.6489,2.9010000000000002,Squat
13.613,-0.4122,0.904,2.9298,3.094,Squat
13.625,-0.4671,-0.1041,2.4137,2.461,Squat
13.639,-0.165,-0.2055,2.0271,2.044,Squat
13.672,-0.0981,-0.2694,1.8396,1.8619999999999999,Squat
13.674,-0.0981,-0.2694,1.8396,1.8619999999999999,Squat
13.675,-0.1865,-0.0179,1.2414,1.255,Squat
13.676,-0.1226,0.6952,0.9165,1.157,Squat
13.677,-0.3919,1.0914,1.3232,1.7590000000000001,Squat
13.683,-0.9588,1.2541,1.5697,2.226,Squat
13.701,-1.3987,0.9963,1.7366,2.4419999999999997,Squat
13.708,-1.6072,1.0314,1.8307,2.645,Squat
13.718,-1.6157,0.875,1.9731,2.696,Squat
13.725,-1.8695,0.7936,1.9013,2.782,Squat
13.729,-1.9621,0.6848,1.4806,2.552,Squat
13.754,-2.1919,0.6941,1.1535,2.572,Squat
13.757,-1.921,0.6325,0.7846,2.169,Squat
13.759,-1.2453,0.7554,0.2524,1.4780000000000002,Squat
13.794,-1.268,0.513,0.5134,1.4609999999999999,Squat
13.796,0.43,0.805,-1.0428,1.386,Squat
13.797,1.0776,1.018,-1.1491,1.876,Squat
13.798,1.3009,0.7283,-1.0375,1.8159999999999998,Squat
13.804,1.4435,0.3909,-0.7614,1.6780000000000002,Squat
13.813,1.3324,-0.161,-0.6017,1.4709999999999999,Squat
13.823,1.2812,-0.5666,-0.6576,1.548,Squat
13.836,1.2313,-0.9765,-0.9622,1.8430000000000002,Squat
13.841,1.3397,-1.2167,-1.346,2.255,Squat
13.872,1.6883,-1.6247,-1.814,2.963,Squat
13.874,1.6883,-1.6247,-1.814,2.963,Squat
13.875,1.8,-1.7448,-2.0259,3.2230000000000003,Squat
13.876,1.8414,-1.9793,-2.1714,3.467,Squat
13.885,1.7958,-2.113,-2.0528,3.45,Squat
13.893,1.5274,-2.4193,-1.7344,3.346,Squat
13.905,1.4092,-2.8924,-1.371,3.497,Squat
13.911,1.2439,-3.2289,-1.1594,3.6489999999999996,Squat
13.925,1.2988,-3.6138,-0.771,3.917,Squat
13.934,1.344,-3.8341,-0.6775,4.119,Squat
13.945,1.3473,-4.5048,-0.6093,4.7410000000000005,Squat
13.952,1.2712,-4.9639,-0.5771,5.156000000000001,Squat
13.964,1.3615,-5.4409,-0.5037,5.631,Squat
13.975,1.766,-5.5892,-0.5158,5.8839999999999995,Squat
13.982,2.0777,-6.0152,-0.7978,6.414,Squat
13.998,2.1789,-6.731,-1.2284,7.181,Squat
14.003,2.2837,-7.1792,-1.5749,7.696000000000001,Squat
14.015,2.6888,-7.2367,-1.6874,7.902,Squat
14.024,2.402,-7.902,-2.253,8.561,Squat
14.054,2.5886,-8.0336,-2.2365,8.732000000000001,Squat
14.056,2.536,-7.9672,-1.8491,8.562999999999999,Squat
14.057,2.5832,-7.1781,-1.9944,7.885,Squat
14.073,2.4901,-7.2603,-1.7699,7.877000000000001,Squat
14.075,2.7403,-5.7744,-1.6814,6.609,Squat
14.083,2.4928,-5.2983,-2.348,6.309,Squat
14.094,1.8378,-4.7819,-2.6135,5.751,Squat
14.103,1.6349,-4.4324,-2.6979,5.44,Squat
14.126,1.3325,-5.3203,-3.052,6.277,Squat
14.127,1.0355,-5.1705,-2.0371,5.653,Squat
14.158,0.5721,-4.1829,-1.8021,4.59,Squat
14.159,0.0589,-3.3421,-1.0364,3.5,Squat
14.16,0.1712,-3.27,0.0116,3.2739999999999996,Squat
14.167,0.6508,-3.2508,0.1374,3.318,Squat
14.173,1.1798,-2.8051,-0.842,3.157,Squat
14.183,1.4574,-2.0602,-1.3358,2.855,Squat
14.201,1.3154,-1.2109,-0.9604,2.03,Squat
14.202,0.7642,-0.3052,-0.3235,0.884,Squat
14.222,0.052,0.2947,0.0923,0.313,Squat
14.224,0.052,0.2947,0.0923,0.313,Squat
14.226,-0.3348,0.2773,-0.0173,0.435,Squat
14.259,-0.2283,0.328,-0.2473,0.47,Squat
14.26,0.1782,0.3152,-0.0719,0.369,Squat
14.261,0.4596,0.6971,-0.1054,0.8420000000000001,Squat
14.266,0.669,0.6942,0.0689,0.9670000000000001,Squat
14.272,0.6026,0.6818,-0.0638,0.912,Squat
14.286,0.6692,0.5013,-0.406,0.93,Squat
14.295,0.3112,-0.2197,-0.5474,0.667,Squat
14.303,0.1514,-0.9728,-0.4526,1.084,Squat
14.32,-0.1397,-1.6745,-0.2408,1.6980000000000002,Squat
14.328,-0.0162,-2.1362,-0.137,2.141,Squat
14.332,0.049,-2.4929,-0.2097,2.502,Squat
14.352,0.2287,-2.7133,-0.2646,2.736,Squat
14.354,0.3732,-2.9149,-0.2132,2.946,Squat
14.368,0.7082,-2.9932,-0.2991,3.09,Squat
14.375,0.8538,-3.0229,-0.1697,3.1460000000000004,Squat
14.383,0.9609,-3.1345,-0.1409,3.281,Squat
14.397,1.1082,-3.3943,-0.1807,3.575,Squat
14.402,1.3181,-3.5279,-0.4146,3.7889999999999997,Squat
14.416,1.0715,-3.7227,-0.4862,3.904,Squat
14.424,1.2259,-3.834,-0.2382,4.032,Squat
14.439,1.1348,-3.6057,-0.2003,3.785,Squat
14.444,1.1976,-3.2576,-0.3185,3.485,Squat
14.491,1.2305,-3.0123,-0.5967,3.3080000000000003,Squat
14.492,1.1656,-3.0542,-0.8701,3.383,Squat
14.493,1.4958,-3.0394,-1.1854,3.589,Squat
14.494,1.7576,-3.2551,-1.2907,3.918,Squat
14.495,1.8623,-3.9268,-1.4807,4.591,Squat
14.504,2.0742,-4.6374,-1.401,5.27,Squat
14.514,2.0436,-5.4106,-1.1964,5.906000000000001,Squat
14.525,2.1627,-5.6972,-1.1584,6.202999999999999,Squat
14.553,1.9021,-5.9666,-1.3951,6.416,Squat
14.555,1.8518,-5.8406,-1.517,6.312,Squat
14.556,1.4746,-5.9245,-1.3506,6.252999999999999,Squat
14.567,1.3541,-5.7602,-1.0876,6.016,Squat
14.574,1.1046,-5.4308,-0.794,5.599,Squat
14.584,0.943,-5.0099,-0.5167,5.124,Squat
14.596,0.9374,-4.5346,-0.2981,4.64,Squat
14.604,0.7743,-3.8886,-0.363,3.9819999999999998,Squat
14.614,0.7763,-3.0005,-0.6674,3.17,Squat
14.627,0.7283,-2.1481,-0.9921,2.476,Squat
14.668,0.7157,-0.9924,-0.9187,1.53,Squat
14.669,1.1555,-0.3168,-1.2625,1.7409999999999999,Squat
14.67,1.1555,-0.3168,-1.2625,1.7409999999999999,Squat
14.67,0.8967,-0.4461,-1.4505,1.7630000000000001,Squat
14.671,0.8592,-0.9475,-1.4502,1.9340000000000002,Squat
14.674,1.2021,-1.9235,-0.8638,2.427,Squat
14.685,1.4828,-2.2695,-1.0114,2.8930000000000002,Squat
14.696,1.8077,-2.5471,-1.4229,3.432,Squat
14.702,1.9869,-2.4028,-1.7316,3.5660000000000003,Squat
14.724,1.9629,-2.2132,-2.385,3.8,Squat
14.727,1.9629,-2.2132,-2.385,3.8,Squat
14.728,1.9333,-1.7605,-2.5404,3.6460000000000004,Squat
14.76,1.8935,-1.3066,-2.2547,3.221,Squat
14.761,1.5732,-1.1417,-2.0478,2.823,Squat
14.762,0.9474,-0.7218,-1.282,1.75,Squat
14.769,0.4978,-0.4355,-1.0372,1.23,Squat
14.773,0.1369,-0.2198,-0.8718,0.909,Squat
14.787,0.0127,-0.4177,-0.9334,1.023,Squat
14.788,0.0127,-0.4177,-0.9334,1.023,Squat
14.793,-0.1075,-1.2133,-1.0884,1.633,Squat
14.805,-0.1466,-1.4582,-0.7813,1.661,Squat
14.814,-0.2059,-1.3621,-0.4329,1.444,Squat
14.831,-0.1826,-0.8429,0.0288,0.863,Squat
14.832,-0.2528,-0.3993,1.0664,1.166,Squat
14.846,-0.1434,0.0017,1.6413,1.6480000000000001,Squat
14.861,-0.4427,-0.0484,2.1644,2.21,Squat
14.864,-0.6631,-0.2359,2.3218,2.426,Squat
14.875,-0.9224,-0.2401,2.0641,2.274,Squat
14.884,-0.9669,-0.0371,1.5336,1.8130000000000002,Squat
14.897,-1.4011,0.3712,0.8441,1.6769999999999998,Squat
14.902,-1.8901,0.5803,0.95,2.194,Squat
14.924,-1.836,0.5835,1.2651,2.305,Squat
14.927,-1.836,0.5835,1.2651,2.305,Squat
14.928,-1.9434,1.0257,2.0168,2.983,Squat
14.963,-1.8053,1.1128,2.065,2.96,Squat
14.964,-1.1756,0.7042,2.1009,2.508,Squat
14.966,-0.8831,0.7247,1.5883,1.9569999999999999,Squat
14.966,-0.8199,0.5507,1.2266,1.575,Squat
14.977,-0.6674,0.2002,1.2236,1.4080000000000001,Squat
